place_id,name,address,lat,lng,rating,rating_total,zipcode,weekday,Total Business Hour,frequent words,negative_mean,neutral_mean,positive_mean,compound_mean,negative_std,neutral_std,positive_std,compound_std
ChIJ951ec046e9d5483f6adc,Anytime Fitness - Ahwatukee,"4025 E Chandler Blvd #30, Phoenix, AZ 85048, United States",33.3047,-111.9856,4.5,145,85048,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",168,"[('staff', 66), ('equipment', 35), ('area', 31), ('classes', 28), ('clean', 24), ('incredible', 23), ('trainers', 23), ('spacious', 22), ('friendly', 21), ('helpful', 21), ('workout', 20), ('professional', 19), ('ve', 18), ('weights', 17), ('community', 15), ('facility', 14), ('parking', 14), ('welcoming', 14), ('experience', 13), ('supportive', 13), ('knowledgeable', 12), ('training', 12), ('encouraging', 12), ('amenities', 11), ('atmosphere', 11), ('customer', 11), ('service', 11), ('phenomenal', 11), ('worth', 10), ('modern', 10), ('cardio', 10), ('variety', 10), ('fantastic', 10), ('motivating', 9), ('vibe', 9), ('music', 9), ('locker', 9), ('rooms', 9), ('sauna', 9), ('free', 8), ('facilities', 8), ('penny', 8), ('treadmills', 8), ('premium', 8), ('notch', 8), ('highly', 8), ('excellent', 8), ('super', 8), ('hours', 8), ('layout', 8), ('stars', 8), ('space', 8), ('selection', 8), ('machines', 8), ('pool', 8), ('membership', 7), ('maintained', 7), ('ready', 7), ('perfect', 7), ('cleanest', 6), ('brand', 6), ('schedule', 6), ('studio', 6), ('outdated', 5), ('switched', 5), ('decent', 5), ('years', 5), ('price', 4), ('member', 4), ('counting', 4), ('terrible', 4), ('location', 4), ('major', 4), ('advertise', 4), ('train', 4), ('environment', 4), ('options', 4), ('endless', 4), ('hands', 4), ('vibes', 4), ('offering', 3), ('tips', 3), ('absolutely', 3), ('maintenance', 3), ('bad', 3), ('pay', 3), ('room', 3), ('improvement', 3), ('fair', 3), ('decision', 2), ('joining', 2), ('months', 2), ('money', 2), ('disappointing', 2), ('overcrowded', 2), ('won', 2), ('standard', 2), ('fine', 2), ('special', 2), ('job', 2), ('messy', 2), ('broken', 2), ('smells', 2), ('couple', 2), ('opened', 2), ('keeping', 2), ('unprofessional', 1), ('cramped', 1), ('adequate', 1), ('reasonable', 1), ('outstanding', 1), ('budget', 1), ('acceptable', 1), ('updates', 1), ('disappointed', 1), ('dirty', 1), ('doesn', 1), ('care', 1), ('worst', 1), ('alright', 1), ('peak', 1), ('average', 1), ('replacing', 1), ('greeting', 1), ('members', 1), ('middle', 1), ('road', 1), ('crowded', 1), ('serviceable', 1), ('rude', 1)]",0.02337241379310345,0.6216551724137931,0.354951724137931,0.7087268965517242,0.07839775230865875,0.12623051991134362,0.15018161833789792,0.380131037212311
ChIJ36b78c2d646680b8f222,TriFIT Wellness,"4131 N 24th St #C102, Phoenix, AZ 85016, United States",33.4906,-112.0111,4.8,67,85016,"['Monday: 5:30 AM – 7:00 PM', 'Tuesday: 5:30 AM – 7:00 PM', 'Wednesday: 5:30 AM – 7:00 PM', 'Thursday: 5:30 AM – 7:00 PM', 'Friday: 5:30 AM – 5:00 PM', 'Saturday: 7:00 AM – 11:00 AM', 'Sunday: Closed']",73,"[('staff', 27), ('area', 16), ('workout', 14), ('trainers', 12), ('equipment', 11), ('atmosphere', 10), ('weights', 9), ('clean', 9), ('modern', 9), ('spacious', 9), ('supportive', 9), ('facility', 8), ('motivating', 8), ('maintained', 8), ('friendly', 8), ('professional', 8), ('amenities', 8), ('incredible', 8), ('encouraging', 7), ('vibe', 7), ('price', 7), ('ve', 7), ('training', 7), ('classes', 7), ('locker', 7), ('rooms', 7), ('community', 7), ('helpful', 7), ('ready', 6), ('excellent', 6), ('cardio', 6), ('decision', 6), ('joining', 6), ('sauna', 6), ('welcoming', 6), ('fantastic', 5), ('phenomenal', 5), ('experience', 5), ('studio', 5), ('knowledgeable', 5), ('location', 4), ('perfect', 4), ('free', 4), ('space', 4), ('machines', 4), ('music', 4), ('notch', 4), ('highly', 4), ('variety', 3), ('layout', 3), ('hours', 3), ('cleanest', 3), ('brand', 3), ('train', 3), ('environment', 3), ('options', 3), ('endless', 3), ('stars', 3), ('customer', 3), ('service', 3), ('membership', 3), ('parking', 2), ('major', 2), ('advertise', 2), ('super', 2), ('switched', 2), ('hands', 2), ('maintenance', 2), ('vibes', 2), ('terrible', 2), ('facilities', 2), ('pool', 2), ('average', 1), ('replacing', 1), ('unhelpful', 1), ('keeping', 1), ('months', 1), ('unprofessional', 1), ('absolutely', 1), ('middle', 1), ('road', 1), ('acceptable', 1), ('crowded', 1), ('schedule', 1), ('serviceable', 1), ('messy', 1), ('overcrowded', 1), ('won', 1), ('making', 1), ('selection', 1), ('couple', 1), ('years', 1), ('member', 1), ('counting', 1), ('special', 1), ('job', 1), ('decent', 1), ('worth', 1), ('money', 1), ('outdated', 1), ('cramped', 1), ('treadmills', 1)]",0.01201492537313433,0.6074626865671642,0.3805223880597015,0.7733701492537314,0.05352951395975004,0.12554442994272066,0.1455734073085565,0.3010909029225305
ChIJec4e662158f5ab80d113,YMCA - Maryvale,"7564 W Osborn Rd, Phoenix, AZ 85033, United States",33.4807,-112.188,4.1,289,85033,"['Monday: 5:00 AM – 9:00 PM', 'Tuesday: 5:00 AM – 9:00 PM', 'Wednesday: 5:00 AM – 9:00 PM', 'Thursday: 5:00 AM – 9:00 PM', 'Friday: 5:00 AM – 8:00 PM', 'Saturday: 7:00 AM – 4:00 PM', 'Sunday: 7:00 AM – 2:00 PM']",89,"[('staff', 110), ('equipment', 44), ('weights', 44), ('experience', 43), ('classes', 36), ('terrible', 33), ('trainers', 31), ('area', 31), ('helpful', 31), ('clean', 31), ('free', 30), ('workout', 30), ('incredible', 28), ('community', 26), ('encouraging', 25), ('ve', 24), ('maintenance', 24), ('knowledgeable', 23), ('spacious', 22), ('modern', 22), ('atmosphere', 21), ('membership', 20), ('machines', 20), ('parking', 20), ('locker', 19), ('rooms', 19), ('hours', 19), ('cardio', 19), ('facility', 18), ('worth', 18), ('location', 18), ('pool', 17), ('decent', 17), ('treadmills', 17), ('excellent', 17), ('amenities', 16), ('overcrowded', 16), ('won', 16), ('sauna', 15), ('customer', 15), ('service', 15), ('major', 15), ('advertise', 15), ('bad', 14), ('fantastic', 14), ('professional', 13), ('welcoming', 13), ('outdated', 13), ('variety', 12), ('notch', 12), ('highly', 12), ('supportive', 12), ('facilities', 12), ('layout', 12), ('stars', 12), ('schedule', 11), ('vibe', 11), ('space', 11), ('studio', 11), ('disappointing', 11), ('friendly', 11), ('price', 11), ('selection', 11), ('fine', 10), ('average', 10), ('training', 10), ('perfect', 10), ('phenomenal', 9), ('penny', 9), ('premium', 9), ('cleanest', 9), ('brand', 9), ('disappointed', 9), ('dirty', 9), ('doesn', 9), ('care', 9), ('maintained', 9), ('super', 9), ('money', 9), ('broken', 8), ('smells', 8), ('job', 8), ('rude', 8), ('decision', 8), ('joining', 8), ('motivating', 7), ('fair', 7), ('music', 7), ('messy', 7), ('years', 7), ('train', 7), ('environment', 7), ('options', 7), ('endless', 7), ('budget', 6), ('hands', 6), ('vibes', 6), ('unhelpful', 6), ('switched', 6), ('adequate', 6), ('replacing', 5), ('updated', 5), ('updates', 5), ('absolutely', 5), ('ready', 4), ('member', 4), ('counting', 4), ('cramped', 3), ('acceptable', 3), ('standard', 3), ('worst', 3), ('alright', 3), ('peak', 3), ('couple', 3), ('special', 3), ('opened', 3), ('greeting', 2), ('members', 2), ('offering', 2), ('tips', 2), ('making', 2), ('middle', 2), ('road', 2), ('crowded', 2), ('serviceable', 2), ('unprofessional', 1), ('reasonable', 1), ('pay', 1), ('room', 1), ('improvement', 1), ('months', 1)]",0.069872,0.632276,0.297832,0.5009100000000001,0.14039765533116982,0.12110123807564402,0.17840037711343792,0.5960198318342762
ChIJ1f4dfbd2682a68090780,LA Fitness - Desert Ridge,"21001 N Tatum Blvd #54, Phoenix, AZ 85050, United States",33.6719,-111.9769,3.7,512,85050,"['Monday: 5:00 AM – 11:00 PM', 'Tuesday: 5:00 AM – 11:00 PM', 'Wednesday: 5:00 AM – 11:00 PM', 'Thursday: 5:00 AM – 11:00 PM', 'Friday: 5:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 8:00 PM', 'Sunday: 7:00 AM – 8:00 PM']",116,"[('staff', 108), ('area', 36), ('equipment', 36), ('experience', 34), ('classes', 33), ('clean', 31), ('weights', 29), ('parking', 28), ('atmosphere', 28), ('community', 28), ('workout', 26), ('terrible', 24), ('bad', 24), ('facility', 23), ('trainers', 22), ('excellent', 22), ('location', 21), ('welcoming', 21), ('schedule', 21), ('training', 20), ('treadmills', 19), ('hours', 18), ('music', 18), ('incredible', 18), ('layout', 18), ('major', 18), ('advertise', 18), ('broken', 18), ('smells', 18), ('fair', 17), ('variety', 17), ('cardio', 17), ('disappointed', 17), ('dirty', 17), ('doesn', 17), ('care', 17), ('ve', 15), ('machines', 15), ('standard', 15), ('spacious', 15), ('fantastic', 15), ('customer', 15), ('service', 15), ('maintenance', 14), ('pool', 14), ('worth', 14), ('studio', 14), ('amenities', 14), ('vibe', 14), ('professional', 13), ('locker', 13), ('rooms', 13), ('modern', 13), ('decent', 13), ('outdated', 13), ('free', 13), ('helpful', 13), ('friendly', 12), ('motivating', 12), ('sauna', 12), ('supportive', 12), ('encouraging', 12), ('space', 11), ('stars', 11), ('adequate', 11), ('messy', 11), ('notch', 10), ('highly', 10), ('ready', 10), ('money', 10), ('maintained', 10), ('knowledgeable', 9), ('price', 9), ('membership', 9), ('overcrowded', 9), ('won', 9), ('cramped', 9), ('worst', 9), ('fine', 8), ('train', 8), ('environment', 8), ('options', 8), ('endless', 8), ('hands', 8), ('vibes', 8), ('unhelpful', 8), ('acceptable', 7), ('pay', 7), ('room', 7), ('improvement', 7), ('rude', 7), ('selection', 7), ('job', 7), ('disappointing', 6), ('perfect', 6), ('switched', 6), ('absolutely', 6), ('budget', 6), ('phenomenal', 6), ('unprofessional', 6), ('middle', 5), ('road', 5), ('crowded', 5), ('serviceable', 5), ('average', 5), ('member', 5), ('counting', 5), ('special', 5), ('outstanding', 5), ('reasonable', 5), ('alright', 4), ('peak', 4), ('decision', 4), ('joining', 4), ('penny', 4), ('premium', 4), ('super', 4), ('cleanest', 3), ('brand', 3), ('replacing', 3), ('couple', 3), ('years', 3), ('facilities', 3), ('updates', 3), ('months', 2), ('offering', 2), ('tips', 2), ('opened', 2), ('updated', 2), ('keeping', 1), ('making', 1)]",0.098692,0.621168,0.28013600000000005,0.39076920000000004,0.15757208185436802,0.12393784787766075,0.19492836060221783,0.6690709908631658
ChIJdd988aa54d19ee95a5c7,CrossFit Phoenix,"1201 E Jefferson St, Phoenix, AZ 85034, United States",33.4468,-112.0549,4.8,178,85034,"['Monday: 5:30 AM – 7:30 PM', 'Tuesday: 5:30 AM – 7:30 PM', 'Wednesday: 5:30 AM – 7:30 PM', 'Thursday: 5:30 AM – 7:30 PM', 'Friday: 5:30 AM – 6:30 PM', 'Saturday: 8:00 AM – 11:00 AM', 'Sunday: 9:00 AM – 11:00 AM']",73,"[('staff', 72), ('equipment', 37), ('clean', 34), ('trainers', 31), ('classes', 29), ('area', 29), ('weights', 29), ('workout', 27), ('spacious', 27), ('ve', 25), ('community', 25), ('incredible', 23), ('helpful', 23), ('friendly', 20), ('welcoming', 20), ('encouraging', 20), ('excellent', 18), ('facility', 17), ('machines', 16), ('supportive', 15), ('training', 15), ('professional', 14), ('layout', 14), ('amenities', 14), ('sauna', 14), ('motivating', 14), ('studio', 14), ('stars', 13), ('knowledgeable', 13), ('atmosphere', 13), ('switched', 12), ('perfect', 11), ('modern', 11), ('locker', 11), ('rooms', 11), ('maintenance', 11), ('hours', 11), ('experience', 11), ('location', 11), ('free', 11), ('hands', 11), ('vibes', 11), ('selection', 10), ('cleanest', 9), ('brand', 9), ('membership', 9), ('schedule', 9), ('pool', 9), ('customer', 9), ('service', 9), ('space', 9), ('worth', 8), ('cardio', 8), ('vibe', 8), ('music', 7), ('notch', 7), ('highly', 7), ('penny', 7), ('premium', 7), ('absolutely', 7), ('parking', 7), ('phenomenal', 7), ('fantastic', 7), ('ready', 7), ('train', 6), ('environment', 6), ('options', 6), ('endless', 6), ('maintained', 6), ('price', 6), ('facilities', 6), ('member', 6), ('counting', 6), ('variety', 6), ('decision', 5), ('joining', 5), ('decent', 5), ('super', 5), ('standard', 4), ('treadmills', 4), ('terrible', 4), ('adequate', 3), ('job', 3), ('average', 3), ('reasonable', 3), ('disappointed', 3), ('dirty', 3), ('doesn', 3), ('care', 3), ('bad', 3), ('fine', 3), ('opened', 3), ('messy', 3), ('outstanding', 2), ('updated', 2), ('middle', 2), ('road', 2), ('crowded', 2), ('serviceable', 2), ('years', 2), ('months', 2), ('major', 2), ('advertise', 2), ('broken', 2), ('smells', 2), ('money', 1), ('outdated', 1), ('rude', 1), ('updates', 1), ('budget', 1), ('offering', 1), ('tips', 1), ('making', 1), ('special', 1), ('alright', 1), ('peak', 1), ('overcrowded', 1), ('won', 1), ('pay', 1), ('room', 1), ('improvement', 1), ('replacing', 1), ('keeping', 1)]",0.019921348314606742,0.6097752808988764,0.370308988764045,0.7448033707865168,0.08153114197836354,0.1183985658800942,0.14371413098289726,0.37505083420405977
ChIJ44511c5d2ec04732252a,Mountainside Fitness - North Mountain,"18205 N Cave Creek Rd, Phoenix, AZ 85032, United States",33.6369,-112.0198,4.5,678,85032,"['Monday: 4:00 AM – 10:00 PM', 'Tuesday: 4:00 AM – 10:00 PM', 'Wednesday: 4:00 AM – 10:00 PM', 'Thursday: 4:00 AM – 10:00 PM', 'Friday: 4:00 AM – 9:00 PM', 'Saturday: 5:00 AM – 8:00 PM', 'Sunday: 5:00 AM – 8:00 PM']",121,"[('staff', 115), ('equipment', 56), ('classes', 55), ('incredible', 38), ('clean', 36), ('excellent', 35), ('area', 34), ('spacious', 33), ('weights', 32), ('professional', 31), ('trainers', 31), ('helpful', 28), ('facility', 27), ('community', 27), ('stars', 27), ('ve', 25), ('pool', 25), ('fantastic', 23), ('welcoming', 23), ('experience', 23), ('motivating', 22), ('locker', 22), ('rooms', 22), ('workout', 22), ('parking', 21), ('encouraging', 20), ('modern', 20), ('friendly', 20), ('hours', 19), ('worth', 19), ('knowledgeable', 19), ('sauna', 18), ('free', 18), ('atmosphere', 18), ('layout', 17), ('music', 15), ('penny', 14), ('premium', 14), ('maintenance', 14), ('cardio', 14), ('membership', 14), ('customer', 13), ('service', 13), ('supportive', 13), ('variety', 13), ('switched', 13), ('phenomenal', 12), ('space', 12), ('training', 12), ('terrible', 12), ('selection', 12), ('studio', 12), ('amenities', 11), ('absolutely', 11), ('vibe', 11), ('ready', 11), ('treadmills', 10), ('perfect', 10), ('machines', 10), ('notch', 10), ('highly', 10), ('hands', 9), ('vibes', 9), ('train', 9), ('environment', 9), ('options', 9), ('endless', 9), ('location', 9), ('price', 9), ('facilities', 9), ('schedule', 9), ('cleanest', 9), ('brand', 9), ('member', 8), ('counting', 8), ('decision', 8), ('joining', 8), ('average', 7), ('super', 7), ('months', 7), ('outdated', 7), ('adequate', 7), ('bad', 6), ('replacing', 5), ('pay', 5), ('room', 5), ('improvement', 5), ('standard', 5), ('disappointed', 5), ('dirty', 5), ('doesn', 5), ('care', 5), ('broken', 5), ('smells', 5), ('major', 5), ('rude', 5), ('advertise', 5), ('money', 5), ('fair', 5), ('decent', 5), ('years', 4), ('fine', 4), ('overcrowded', 4), ('won', 4), ('maintained', 4), ('alright', 3), ('peak', 3), ('cramped', 3), ('unhelpful', 3), ('job', 3), ('acceptable', 3), ('greeting', 3), ('members', 3), ('couple', 3), ('offering', 2), ('tips', 2), ('disappointing', 2), ('worst', 2), ('updated', 2), ('outstanding', 2), ('keeping', 2), ('opened', 1), ('middle', 1), ('road', 1), ('crowded', 1), ('serviceable', 1), ('special', 1), ('updates', 1), ('unprofessional', 1), ('reasonable', 1), ('budget', 1)]",0.033951999999999996,0.622016,0.34404,0.6699328,0.09937174988244296,0.11276424452535251,0.15229040636719687,0.4532733929087788
ChIJ80fea4f56e35f13dffd8,Crunch Fitness - Phoenix,"4602 E Cactus Rd, Phoenix, AZ 85032, United States",33.5939,-111.9792,4.3,456,85032,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: 12:00 AM – 10:00 PM', 'Saturday: 7:00 AM – 7:00 PM', 'Sunday: 7:00 AM – 7:00 PM']",134,"[('staff', 124), ('classes', 48), ('clean', 46), ('equipment', 46), ('incredible', 35), ('ve', 33), ('area', 32), ('trainers', 31), ('spacious', 30), ('helpful', 30), ('workout', 28), ('excellent', 25), ('facility', 25), ('studio', 25), ('supportive', 25), ('experience', 23), ('weights', 23), ('community', 23), ('professional', 22), ('encouraging', 22), ('worth', 22), ('terrible', 21), ('parking', 21), ('stars', 20), ('friendly', 20), ('music', 20), ('vibe', 20), ('amenities', 20), ('cardio', 20), ('fantastic', 19), ('machines', 18), ('training', 18), ('atmosphere', 18), ('knowledgeable', 18), ('modern', 18), ('schedule', 17), ('motivating', 17), ('price', 16), ('layout', 16), ('hours', 16), ('pool', 15), ('super', 14), ('variety', 14), ('free', 14), ('treadmills', 14), ('maintenance', 14), ('absolutely', 14), ('decision', 13), ('joining', 13), ('welcoming', 13), ('perfect', 12), ('sauna', 12), ('penny', 12), ('premium', 12), ('locker', 12), ('rooms', 12), ('facilities', 11), ('outdated', 11), ('switched', 11), ('customer', 11), ('service', 11), ('cleanest', 10), ('brand', 10), ('money', 10), ('standard', 10), ('train', 10), ('environment', 10), ('options', 10), ('endless', 10), ('fine', 10), ('hands', 9), ('vibes', 9), ('phenomenal', 9), ('years', 9), ('membership', 9), ('selection', 9), ('months', 7), ('maintained', 7), ('bad', 7), ('adequate', 7), ('location', 7), ('member', 7), ('counting', 7), ('cramped', 6), ('overcrowded', 6), ('won', 6), ('major', 6), ('advertise', 6), ('job', 6), ('disappointed', 6), ('dirty', 6), ('doesn', 6), ('care', 6), ('alright', 6), ('peak', 6), ('keeping', 5), ('broken', 5), ('smells', 5), ('outstanding', 5), ('ready', 5), ('space', 5), ('notch', 5), ('highly', 5), ('rude', 5), ('unprofessional', 4), ('acceptable', 4), ('offering', 4), ('tips', 4), ('decent', 4), ('average', 4), ('disappointing', 3), ('special', 3), ('fair', 3), ('updated', 3), ('reasonable', 2), ('unhelpful', 2), ('budget', 2), ('pay', 1), ('room', 1), ('improvement', 1), ('middle', 1), ('road', 1), ('crowded', 1), ('serviceable', 1), ('greeting', 1), ('members', 1), ('couple', 1), ('updates', 1), ('replacing', 1), ('opened', 1), ('worst', 1), ('messy', 1)]",0.046928000000000004,0.6215,0.331564,0.6096264,0.11716721144480227,0.11688807161186529,0.16605932887624023,0.5225339574898074
ChIJcea92e3b7b684992f86c,MADISON BOXING GYM,"2527 W McDowell Rd, Phoenix, AZ 85009, United States",33.4635,-112.1012,4.9,223,85009,"['Monday: 6:00 AM – 8:00 PM', 'Tuesday: 6:00 AM – 8:00 PM', 'Wednesday: 6:00 AM – 8:00 PM', 'Thursday: 6:00 AM – 8:00 PM', 'Friday: 6:00 AM – 7:00 PM', 'Saturday: 8:00 AM – 2:00 PM', 'Sunday: 8:00 AM – 12:00 PM']",79,"[('staff', 100), ('classes', 51), ('equipment', 46), ('clean', 46), ('trainers', 36), ('incredible', 35), ('area', 34), ('workout', 34), ('spacious', 33), ('weights', 32), ('helpful', 29), ('knowledgeable', 29), ('professional', 27), ('community', 26), ('friendly', 25), ('facility', 24), ('excellent', 23), ('stars', 23), ('schedule', 23), ('atmosphere', 22), ('welcoming', 21), ('motivating', 20), ('encouraging', 19), ('ve', 19), ('fantastic', 18), ('locker', 18), ('rooms', 18), ('music', 18), ('variety', 17), ('experience', 17), ('free', 17), ('modern', 17), ('studio', 15), ('machines', 15), ('sauna', 15), ('cardio', 15), ('treadmills', 14), ('supportive', 14), ('decision', 14), ('joining', 14), ('price', 14), ('location', 14), ('phenomenal', 14), ('ready', 13), ('selection', 13), ('hours', 11), ('parking', 11), ('perfect', 11), ('training', 11), ('pool', 11), ('absolutely', 10), ('maintenance', 10), ('maintained', 10), ('worth', 10), ('train', 9), ('environment', 9), ('options', 9), ('endless', 9), ('facilities', 9), ('notch', 9), ('highly', 9), ('amenities', 9), ('member', 9), ('counting', 9), ('membership', 8), ('layout', 8), ('hands', 8), ('vibes', 8), ('vibe', 8), ('switched', 8), ('terrible', 8), ('super', 7), ('penny', 7), ('premium', 7), ('customer', 6), ('service', 6), ('years', 6), ('space', 6), ('bad', 6), ('months', 5), ('standard', 5), ('adequate', 5), ('outdated', 5), ('broken', 5), ('smells', 5), ('outstanding', 4), ('cramped', 4), ('cleanest', 4), ('brand', 4), ('reasonable', 3), ('keeping', 3), ('money', 3), ('disappointed', 2), ('dirty', 2), ('doesn', 2), ('care', 2), ('major', 2), ('advertise', 2), ('couple', 2), ('greeting', 2), ('members', 2), ('acceptable', 2), ('overcrowded', 2), ('won', 2), ('decent', 2), ('rude', 2), ('unprofessional', 1), ('offering', 1), ('tips', 1), ('alright', 1), ('peak', 1), ('fine', 1), ('budget', 1), ('opened', 1), ('middle', 1), ('road', 1), ('crowded', 1), ('serviceable', 1), ('average', 1), ('replacing', 1)]",0.023869955156950673,0.6046143497757848,0.3715112107623318,0.7370457399103139,0.09043860165779764,0.1146210920734545,0.14625788223885888,0.4028351267452704
ChIJ6476ee6cbb53e8ab82f6,Chuze Fitness - Phoenix,"3320 W Peoria Ave, Phoenix, AZ 85029, United States",33.5809,-112.1116,4.4,765,85029,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: 12:00 AM – 9:00 PM', 'Saturday: 5:00 AM – 9:00 PM', 'Sunday: 5:00 AM – 9:00 PM']",148,"[('staff', 122), ('classes', 52), ('incredible', 43), ('ve', 36), ('weights', 35), ('area', 35), ('clean', 34), ('equipment', 34), ('trainers', 33), ('helpful', 33), ('spacious', 30), ('community', 28), ('facility', 26), ('workout', 25), ('supportive', 24), ('free', 24), ('welcoming', 23), ('treadmills', 23), ('knowledgeable', 22), ('membership', 22), ('experience', 22), ('stars', 21), ('sauna', 21), ('excellent', 20), ('modern', 20), ('atmosphere', 20), ('encouraging', 19), ('motivating', 19), ('fantastic', 19), ('space', 18), ('pool', 18), ('price', 18), ('amenities', 16), ('locker', 16), ('rooms', 16), ('schedule', 16), ('professional', 15), ('parking', 15), ('friendly', 15), ('training', 15), ('customer', 15), ('service', 15), ('studio', 14), ('cleanest', 14), ('brand', 14), ('ready', 14), ('hands', 14), ('vibes', 14), ('variety', 13), ('worth', 13), ('machines', 13), ('hours', 13), ('train', 13), ('environment', 13), ('options', 13), ('endless', 13), ('job', 12), ('selection', 12), ('location', 12), ('layout', 12), ('decision', 12), ('joining', 12), ('phenomenal', 11), ('member', 11), ('counting', 11), ('cardio', 10), ('terrible', 10), ('music', 10), ('maintained', 10), ('maintenance', 9), ('penny', 9), ('premium', 9), ('notch', 9), ('highly', 9), ('months', 9), ('average', 8), ('super', 8), ('vibe', 8), ('facilities', 8), ('years', 7), ('disappointed', 7), ('dirty', 7), ('doesn', 7), ('care', 7), ('switched', 7), ('updated', 6), ('decent', 6), ('absolutely', 6), ('adequate', 6), ('fine', 6), ('special', 6), ('outdated', 6), ('overcrowded', 5), ('won', 5), ('perfect', 5), ('bad', 5), ('fair', 4), ('broken', 4), ('smells', 4), ('money', 4), ('middle', 3), ('road', 3), ('reasonable', 3), ('crowded', 3), ('serviceable', 3), ('messy', 3), ('couple', 3), ('cramped', 3), ('major', 3), ('advertise', 3), ('disappointing', 3), ('making', 3), ('acceptable', 2), ('offering', 2), ('tips', 2), ('opened', 2), ('updates', 2), ('replacing', 2), ('standard', 2), ('unprofessional', 2), ('pay', 2), ('room', 2), ('improvement', 2), ('rude', 1), ('alright', 1), ('peak', 1), ('greeting', 1), ('members', 1), ('outstanding', 1), ('unhelpful', 1), ('budget', 1)]",0.033144,0.6249,0.34196,0.6667772,0.10103215949890433,0.12137976019394234,0.1572340694965368,0.4626157586602548
ChIJed6d4e8a57d40749d012,Club One Fitness,"9707 N Metro Pkwy W, Phoenix, AZ 85051, United States",33.5719,-112.1008,4.6,312,85051,"['Monday: 5:00 AM – 10:00 PM', 'Tuesday: 5:00 AM – 10:00 PM', 'Wednesday: 5:00 AM – 10:00 PM', 'Thursday: 5:00 AM – 10:00 PM', 'Friday: 5:00 AM – 9:00 PM', 'Saturday: 6:00 AM – 6:00 PM', 'Sunday: 7:00 AM – 4:00 PM']",104,"[('staff', 133), ('classes', 53), ('equipment', 50), ('clean', 44), ('incredible', 43), ('helpful', 38), ('facility', 38), ('area', 36), ('spacious', 36), ('trainers', 36), ('stars', 33), ('modern', 31), ('experience', 27), ('welcoming', 26), ('weights', 26), ('professional', 24), ('ve', 24), ('workout', 24), ('friendly', 22), ('amenities', 22), ('parking', 22), ('locker', 21), ('rooms', 21), ('encouraging', 21), ('hours', 20), ('motivating', 19), ('knowledgeable', 19), ('pool', 18), ('community', 18), ('machines', 17), ('supportive', 17), ('variety', 17), ('sauna', 16), ('schedule', 16), ('excellent', 16), ('atmosphere', 16), ('worth', 16), ('training', 16), ('facilities', 15), ('free', 15), ('phenomenal', 14), ('treadmills', 14), ('fantastic', 13), ('price', 13), ('membership', 13), ('absolutely', 13), ('perfect', 13), ('location', 13), ('layout', 12), ('train', 12), ('environment', 12), ('options', 12), ('endless', 12), ('penny', 12), ('premium', 12), ('customer', 11), ('service', 11), ('studio', 10), ('disappointed', 10), ('dirty', 10), ('doesn', 10), ('care', 10), ('terrible', 10), ('decision', 9), ('joining', 9), ('music', 9), ('vibe', 9), ('super', 9), ('maintenance', 9), ('cleanest', 9), ('brand', 9), ('selection', 9), ('cardio', 8), ('fine', 7), ('outdated', 7), ('decent', 7), ('bad', 7), ('member', 7), ('counting', 7), ('major', 7), ('advertise', 7), ('space', 6), ('fair', 6), ('hands', 6), ('vibes', 6), ('adequate', 6), ('notch', 6), ('highly', 6), ('maintained', 6), ('broken', 6), ('smells', 6), ('reasonable', 5), ('switched', 5), ('money', 4), ('special', 4), ('job', 4), ('months', 4), ('standard', 4), ('alright', 4), ('peak', 4), ('ready', 3), ('middle', 3), ('road', 3), ('crowded', 3), ('serviceable', 3), ('average', 3), ('replacing', 3), ('offering', 3), ('tips', 3), ('outstanding', 3), ('unhelpful', 3), ('years', 3), ('worst', 2), ('greeting', 2), ('members', 2), ('updates', 2), ('opened', 2), ('messy', 2), ('making', 2), ('disappointing', 2), ('couple', 1), ('cramped', 1), ('overcrowded', 1), ('won', 1), ('keeping', 1), ('unprofessional', 1), ('budget', 1), ('rude', 1), ('acceptable', 1), ('pay', 1), ('room', 1), ('improvement', 1)]",0.039748,0.63564,0.324604,0.622152,0.10870702537307264,0.11702925182676563,0.1581644687681873,0.4907477481407539
